,date,weekly_sales,temperature_c,fuel_price_usd_per_l
1175,12/3/2010,13103.91,9.627777778,0.715378255
1176,1/7/2011,5832.43,7.05,0.786176398
1177,2/5/2010,16827.5,4.55,0.679450839
1178,3/5/2010,14656.5,8.427777778,0.693451964
1179,4/2/2010,20982.5,17.37222222,0.718284149
1180,5/7/2010,27799,21.82222222,0.748928121
1181,6/4/2010,19886.75,27.67222222,0.714585738
1182,7/2/2010,15389.5,28.18888889,0.70507554
1183,8/6/2010,14768,31.96111111,0.693980309
1184,9/3/2010,13813.27,27.68333333,0.6807717
1185,10/1/2010,13783.66,20.68888889,0.687640176
1186,11/5/2010,17019.23,14.36111111,0.710358984
1187,12/3/2010,15601.15,9.627777778,0.715378255
1188,1/7/2011,10612.29,7.05,0.786176398
1189,2/5/2010,13414.69,4.55,0.679450839
1190,3/5/2010,11353.56,8.427777778,0.693451964
1191,4/2/2010,12741.66,17.37222222,0.718284149
1192,5/7/2010,11039.88,21.82222222,0.748928121
1193,6/4/2010,9667.52,27.67222222,0.714585738
1194,7/2/2010,7824.56,28.18888889,0.70507554
1195,8/6/2010,7469.9,31.96111111,0.693980309
1196,9/3/2010,8230.82,27.68333333,0.6807717
1197,10/1/2010,12894.67,20.68888889,0.687640176
1198,11/5/2010,13031.34,14.36111111,0.710358984
1199,12/3/2010,11398.87,9.627777778,0.715378255
1200,1/7/2011,4942.64,7.05,0.786176398
1201,2/5/2010,3184.5,4.55,0.679450839
1202,3/5/2010,2473.5,8.427777778,0.693451964
1203,4/2/2010,1520.5,17.37222222,0.718284149
1204,5/7/2010,1441.75,21.82222222,0.748928121
1205,6/4/2010,1240,27.67222222,0.714585738
1206,7/2/2010,1121.25,28.18888889,0.70507554
1207,8/6/2010,1409.12,31.96111111,0.693980309
1208,9/3/2010,1108.39,27.68333333,0.6807717
1209,10/1/2010,1743.31,20.68888889,0.687640176
1210,11/5/2010,2866.43,14.36111111,0.710358984
1211,12/3/2010,3075.94,9.627777778,0.715378255
1212,1/7/2011,2110.27,7.05,0.786176398
1213,2/5/2010,1592.41,4.55,0.679450839
1214,3/5/2010,1405.51,8.427777778,0.693451964
1215,4/2/2010,1354.86,17.37222222,0.718284149
1216,5/7/2010,761.15,21.82222222,0.748928121
1217,6/4/2010,814.09,27.67222222,0.714585738
1218,7/2/2010,639.7,28.18888889,0.70507554
1219,8/6/2010,619.57,31.96111111,0.693980309
1220,9/3/2010,593.64,27.68333333,0.6807717
1221,10/1/2010,1001.1,20.68888889,0.687640176
1222,11/5/2010,1763.78,14.36111111,0.710358984
1223,12/3/2010,1198.05,9.627777778,0.715378255
1224,1/7/2011,1048.42,7.05,0.786176398
1225,2/5/2010,10322.43,4.55,0.679450839
1226,3/5/2010,8005.81,8.427777778,0.693451964
1227,4/2/2010,6284.74,17.37222222,0.718284149
1228,5/7/2010,8430.4,21.82222222,0.748928121
1229,6/4/2010,6370.58,27.67222222,0.714585738
1230,7/2/2010,6780.25,28.18888889,0.70507554
1231,8/6/2010,7267.94,31.96111111,0.693980309
1232,9/3/2010,6722.31,27.68333333,0.6807717
1233,10/1/2010,6677.74,20.68888889,0.687640176
1234,11/5/2010,8128.24,14.36111111,0.710358984
1235,12/3/2010,8809.35,9.627777778,0.715378255
1236,1/7/2011,6966.65,7.05,0.786176398
1237,2/5/2010,6916,4.55,0.679450839
1238,3/5/2010,6943,8.427777778,0.693451964
1239,4/2/2010,6021.38,17.37222222,0.718284149
1240,5/7/2010,6976.89,21.82222222,0.748928121
1241,6/4/2010,6599.96,27.67222222,0.714585738
1242,7/2/2010,6359.02,28.18888889,0.70507554
1243,8/6/2010,6340.68,31.96111111,0.693980309
1244,9/3/2010,4971.12,27.68333333,0.6807717
1245,10/1/2010,5038.1,20.68888889,0.687640176
1246,11/5/2010,5095.92,14.36111111,0.710358984
1247,12/3/2010,3040.18,9.627777778,0.715378255
1248,1/7/2011,4711.56,7.05,0.786176398
1249,2/5/2010,3840.21,4.55,0.679450839
1250,3/5/2010,3914.96,8.427777778,0.693451964
1251,4/2/2010,2617.38,17.37222222,0.718284149
1252,5/7/2010,2786.7,21.82222222,0.748928121
1253,6/4/2010,2883.84,27.67222222,0.714585738
1254,7/2/2010,2747.52,28.18888889,0.70507554
1255,8/6/2010,6157.03,31.96111111,0.693980309
1256,9/3/2010,3926.13,27.68333333,0.6807717
1257,10/1/2010,3549.84,20.68888889,0.687640176
1258,11/5/2010,4172.56,14.36111111,0.710358984
1259,12/3/2010,5152.38,9.627777778,0.715378255
1260,1/7/2011,3489.46,7.05,0.786176398
1261,2/5/2010,17212.26,4.55,0.679450839
1262,3/5/2010,11863.21,8.427777778,0.693451964
1263,4/2/2010,9646.58,17.37222222,0.718284149
1264,5/7/2010,14371.49,21.82222222,0.748928121
1265,6/4/2010,13576.58,27.67222222,0.714585738
1266,7/2/2010,10587.23,28.18888889,0.70507554
1267,8/6/2010,10866.25,31.96111111,0.693980309
1268,9/3/2010,11614.06,27.68333333,0.6807717
1269,10/1/2010,9692.44,20.68888889,0.687640176
1270,11/5/2010,9021.28,14.36111111,0.710358984
1271,12/3/2010,16745.5,9.627777778,0.715378255
1272,1/7/2011,7640.43,7.05,0.786176398
1273,2/5/2010,8896.08,4.55,0.679450839
1274,3/5/2010,8461.18,8.427777778,0.693451964
1275,4/2/2010,8657.79,17.37222222,0.718284149
1276,5/7/2010,6783.25,21.82222222,0.748928121
1277,6/4/2010,7918.5,27.67222222,0.714585738
1278,7/2/2010,6513.75,28.18888889,0.70507554
1279,8/6/2010,12158.9,31.96111111,0.693980309
1280,9/3/2010,4927.66,27.68333333,0.6807717
1281,10/1/2010,6561.3,20.68888889,0.687640176
1282,11/5/2010,9288.54,14.36111111,0.710358984
1283,12/3/2010,10199.29,9.627777778,0.715378255
1284,1/7/2011,4734.24,7.05,0.786176398
1285,2/5/2010,20347.47,4.55,0.679450839
1286,3/5/2010,20783.3,8.427777778,0.693451964
1287,4/2/2010,17884.24,17.37222222,0.718284149
1288,5/7/2010,22199.15,21.82222222,0.748928121
1289,6/4/2010,27827.45,27.67222222,0.714585738
1290,7/2/2010,20054.31,28.18888889,0.70507554
1291,8/6/2010,18112.23,31.96111111,0.693980309
1292,9/3/2010,15156.48,27.68333333,0.6807717
1293,10/1/2010,17236.82,20.68888889,0.687640176
1294,11/5/2010,18675.25,14.36111111,0.710358984
1295,12/3/2010,15367.05,9.627777778,0.715378255
1296,1/7/2011,12456.15,7.05,0.786176398
1297,2/5/2010,4216,4.55,0.679450839
1298,3/5/2010,4920,8.427777778,0.693451964
1299,4/2/2010,5098,17.37222222,0.718284149
1300,5/7/2010,5564.5,21.82222222,0.748928121
1301,6/4/2010,5317,27.67222222,0.714585738
1302,7/2/2010,4316,28.18888889,0.70507554
1303,8/6/2010,3741,31.96111111,0.693980309
1304,9/3/2010,2686,27.68333333,0.6807717
1305,10/1/2010,2850,20.68888889,0.687640176
1306,11/5/2010,4401,14.36111111,0.710358984
1307,12/3/2010,3544,9.627777778,0.715378255
1308,1/7/2011,2662.75,7.05,0.786176398
1309,2/5/2010,975.5,4.55,0.679450839
1310,3/5/2010,1371.5,8.427777778,0.693451964
1311,4/2/2010,1220,17.37222222,0.718284149
1312,5/7/2010,4328,21.82222222,0.748928121
1313,6/4/2010,10937,27.67222222,0.714585738
1314,7/2/2010,5265.5,28.18888889,0.70507554
1315,8/6/2010,2297,31.96111111,0.693980309
1316,9/3/2010,1047,27.68333333,0.6807717
1317,10/1/2010,774,20.68888889,0.687640176
1318,11/5/2010,2783,14.36111111,0.710358984
1319,12/3/2010,2118,9.627777778,0.715378255
1320,1/7/2011,766,7.05,0.786176398
1321,2/5/2010,4961.19,4.55,0.679450839
1322,3/5/2010,5289.69,8.427777778,0.693451964
1323,4/2/2010,4962.7,17.37222222,0.718284149
1324,5/7/2010,4250.84,21.82222222,0.748928121
1325,6/4/2010,5391.84,27.67222222,0.714585738
1326,7/2/2010,5479.98,28.18888889,0.70507554
1327,8/6/2010,5672.14,31.96111111,0.693980309
1328,9/3/2010,5374.27,27.68333333,0.6807717
1329,10/1/2010,4169.48,20.68888889,0.687640176
1330,11/5/2010,4372.06,14.36111111,0.710358984
1331,12/3/2010,3773.52,9.627777778,0.715378255
1332,1/7/2011,4251.09,7.05,0.786176398
1333,2/5/2010,113144.9,4.55,0.679450839
1334,3/5/2010,116410.09,8.427777778,0.693451964
1335,4/2/2010,96264.28,17.37222222,0.718284149
1336,5/7/2010,115724.51,21.82222222,0.748928121
1337,6/4/2010,88626.4,27.67222222,0.714585738
1338,7/2/2010,94049.47,28.18888889,0.70507554
1339,8/6/2010,91908.96,31.96111111,0.693980309
1340,9/3/2010,81351.93,27.68333333,0.6807717
1341,10/1/2010,94561.74,20.68888889,0.687640176
1342,11/5/2010,93640.72,14.36111111,0.710358984
1343,12/3/2010,101442.76,9.627777778,0.715378255
1344,1/7/2011,113047.81,7.05,0.786176398
1345,2/19/2010,0.78,4.272222222,0.664128853
1346,3/5/2010,0.78,8.427777778,0.693451964
1347,2/5/2010,96799.15,4.55,0.679450839
1348,3/5/2010,88933.14,8.427777778,0.693451964
1349,4/2/2010,81990.47,17.37222222,0.718284149
1350,5/7/2010,86713.31,21.82222222,0.748928121
1351,6/4/2010,80970.15,27.67222222,0.714585738
1352,7/2/2010,79559.23,28.18888889,0.70507554
1353,8/6/2010,73896.66,31.96111111,0.693980309
1354,9/3/2010,81729.86,27.68333333,0.6807717
1355,10/1/2010,81829.64,20.68888889,0.687640176
1356,11/5/2010,89291.66,14.36111111,0.710358984
1357,12/3/2010,82762.04,9.627777778,0.715378255
1358,1/7/2011,84723.83,7.05,0.786176398
1359,2/5/2010,1707.77,4.55,0.679450839
1360,3/5/2010,1492,8.427777778,0.693451964
1361,4/2/2010,1645.8,17.37222222,0.718284149
1362,5/7/2010,1368,21.82222222,0.748928121
1363,6/4/2010,1558.83,27.67222222,0.714585738
1364,7/2/2010,1713.97,28.18888889,0.70507554
1365,8/6/2010,1704,31.96111111,0.693980309
1366,9/3/2010,4407.83,27.68333333,0.6807717
1367,10/1/2010,4525.99,20.68888889,0.687640176
1368,11/5/2010,4323.84,14.36111111,0.710358984
1369,12/3/2010,2925.5,9.627777778,0.715378255
1370,1/7/2011,1217.75,7.05,0.786176398
1371,2/5/2010,8438.99,4.55,0.679450839
1372,3/5/2010,9739.51,8.427777778,0.693451964
1373,4/2/2010,9896.87,17.37222222,0.718284149
1374,5/7/2010,9250.62,21.82222222,0.748928121
1375,6/4/2010,8676.2,27.67222222,0.714585738
1376,7/2/2010,9856.21,28.18888889,0.70507554
1377,8/6/2010,9756.88,31.96111111,0.693980309
1378,9/3/2010,9382.39,27.68333333,0.6807717
1379,10/1/2010,9449.57,20.68888889,0.687640176
1380,11/5/2010,8218.08,14.36111111,0.710358984
1381,12/3/2010,7483.92,9.627777778,0.715378255
1382,1/7/2011,8486.04,7.05,0.786176398
1383,2/5/2010,8788.47,4.55,0.679450839
1384,3/5/2010,7619.24,8.427777778,0.693451964
1385,4/2/2010,6528.48,17.37222222,0.718284149
1386,5/7/2010,7181.72,21.82222222,0.748928121
1387,6/4/2010,4870.35,27.67222222,0.714585738
1388,7/2/2010,5820.22,28.18888889,0.70507554
1389,8/6/2010,5660.32,31.96111111,0.693980309
1390,9/3/2010,6426.06,27.68333333,0.6807717
1391,10/1/2010,8997.98,20.68888889,0.687640176
1392,11/5/2010,7225.57,14.36111111,0.710358984
1393,12/3/2010,8740.26,9.627777778,0.715378255
1394,1/7/2011,5721.75,7.05,0.786176398
1395,2/5/2010,27.5,4.55,0.679450839
1396,3/5/2010,32.5,8.427777778,0.693451964
1397,4/2/2010,52,17.37222222,0.718284149
1398,5/7/2010,-0.98,21.82222222,0.748928121
1399,6/25/2010,2,30.14444444,0.700848785
1400,7/2/2010,10.47,28.18888889,0.70507554
1401,8/27/2010,11.47,30.62222222,0.691866931
1402,9/3/2010,22.94,27.68333333,0.6807717
1403,10/1/2010,18.96,20.68888889,0.687640176
1404,11/12/2010,88.41,15.38333333,0.720661698
1405,12/3/2010,34.41,9.627777778,0.715378255
1406,1/7/2011,19.43,7.05,0.786176398
1407,2/5/2010,30328.88,4.55,0.679450839
1408,3/5/2010,30954.27,8.427777778,0.693451964
1409,4/2/2010,30086.87,17.37222222,0.718284149
1410,5/7/2010,29711.15,21.82222222,0.748928121
1411,6/4/2010,34474.31,27.67222222,0.714585738
1412,7/2/2010,29468.26,28.18888889,0.70507554
1413,8/6/2010,26997.66,31.96111111,0.693980309
1414,9/3/2010,25915.18,27.68333333,0.6807717
1415,10/1/2010,26497.01,20.68888889,0.687640176
1416,11/5/2010,28243.11,14.36111111,0.710358984
1417,12/3/2010,30911.13,9.627777778,0.715378255
1418,1/7/2011,25721.04,7.05,0.786176398
1419,5/21/2010,70,23.79444444,0.746550572
1420,7/30/2010,-1098,28.60555556,0.697414547
1421,8/6/2010,1098,31.96111111,0.693980309
1422,10/15/2010,-1098,18.77777778,0.718548321
1423,11/5/2010,1098,14.36111111,0.710358984
1424,12/3/2010,20,9.627777778,0.715378255
1425,1/14/2011,950,0.566666667,0.788025604
1426,2/4/2011,-219,3.472222222,0.789610637
1427,4/13/2012,0,20.04444444,1.02789394
1428,2/5/2010,2357,4.55,0.679450839
1429,3/5/2010,1275,8.427777778,0.693451964
1430,4/2/2010,898,17.37222222,0.718284149
1431,5/7/2010,691,21.82222222,0.748928121
1432,6/4/2010,617,27.67222222,0.714585738
1433,7/2/2010,1118,28.18888889,0.70507554
1434,8/6/2010,424,31.96111111,0.693980309
1435,9/3/2010,2799,27.68333333,0.6807717
1436,10/1/2010,1495,20.68888889,0.687640176
1437,11/5/2010,2665.92,14.36111111,0.710358984
1438,12/3/2010,1911,9.627777778,0.715378255
1439,1/7/2011,1257,7.05,0.786176398
1440,2/5/2010,15767,4.55,0.679450839
1441,3/5/2010,17217.06,8.427777778,0.693451964
1442,4/2/2010,17518.1,17.37222222,0.718284149
1443,5/7/2010,15109.66,21.82222222,0.748928121
1444,6/4/2010,16966.05,27.67222222,0.714585738
1445,7/2/2010,17797.57,28.18888889,0.70507554
1446,8/6/2010,20263.53,31.96111111,0.693980309
1447,9/3/2010,16900.78,27.68333333,0.6807717
1448,10/1/2010,17873.1,20.68888889,0.687640176
1449,11/5/2010,18135.96,14.36111111,0.710358984
1450,12/3/2010,13386.36,9.627777778,0.715378255
1451,1/7/2011,13768.14,7.05,0.786176398
1452,2/5/2010,49.88,4.55,0.679450839
1453,3/5/2010,15.12,8.427777778,0.693451964
1454,4/2/2010,8.28,17.37222222,0.718284149
1455,2/5/2010,6096.46,4.55,0.679450839
1456,3/5/2010,4565.49,8.427777778,0.693451964
1457,4/2/2010,5063.27,17.37222222,0.718284149
1458,5/7/2010,5470.53,21.82222222,0.748928121
1459,6/4/2010,2981.11,27.67222222,0.714585738
1460,7/2/2010,3356.69,28.18888889,0.70507554
1461,8/6/2010,3546.81,31.96111111,0.693980309
1462,9/3/2010,4425.47,27.68333333,0.6807717
1463,10/1/2010,4747.68,20.68888889,0.687640176
1464,11/5/2010,4797.67,14.36111111,0.710358984
1465,12/3/2010,6060.68,9.627777778,0.715378255
1466,1/7/2011,3484.37,7.05,0.786176398
1467,2/5/2010,259,4.55,0.679450839
1468,3/5/2010,291,8.427777778,0.693451964
1469,4/2/2010,96,17.37222222,0.718284149
1470,5/7/2010,366,21.82222222,0.748928121
1471,6/4/2010,121,27.67222222,0.714585738
1472,7/2/2010,48,28.18888889,0.70507554
1473,8/6/2010,106,31.96111111,0.693980309
1474,9/3/2010,253,27.68333333,0.6807717
1475,10/1/2010,205,20.68888889,0.687640176
1476,11/12/2010,-6.16,15.38333333,0.720661698
1477,12/3/2010,50.92,9.627777778,0.715378255
1478,1/7/2011,61.84,7.05,0.786176398
1479,2/5/2010,17657.65,4.55,0.679450839
1480,3/5/2010,15770.26,8.427777778,0.693451964
1481,4/2/2010,12773.79,17.37222222,0.718284149
1482,5/7/2010,11546.66,21.82222222,0.748928121
1483,6/4/2010,11629.46,27.67222222,0.714585738
1484,7/2/2010,13549.23,28.18888889,0.70507554
1485,8/6/2010,12210.51,31.96111111,0.693980309
1486,9/3/2010,8628.72,27.68333333,0.6807717
1487,10/1/2010,10113.94,20.68888889,0.687640176
1488,11/5/2010,11058.59,14.36111111,0.710358984
1489,12/3/2010,21601.72,9.627777778,0.715378255
1490,1/7/2011,12043.35,7.05,0.786176398
1491,2/5/2010,2024.13,4.55,0.679450839
1492,3/5/2010,6224.25,8.427777778,0.693451964
1493,4/2/2010,21751.89,17.37222222,0.718284149
1494,5/7/2010,17126.96,21.82222222,0.748928121
1495,6/4/2010,6470.81,27.67222222,0.714585738
1496,7/2/2010,3948.55,28.18888889,0.70507554
1497,8/6/2010,1159.69,31.96111111,0.693980309
1498,9/3/2010,2125.07,27.68333333,0.6807717
1499,10/1/2010,3734.26,20.68888889,0.687640176
1500,11/5/2010,1413.3,14.36111111,0.710358984
1501,12/3/2010,5870.46,9.627777778,0.715378255
1502,1/7/2011,1040.64,7.05,0.786176398
1503,2/5/2010,28454,4.55,0.679450839
1504,3/5/2010,31304.91,8.427777778,0.693451964
1505,4/2/2010,18415,17.37222222,0.718284149
1506,5/7/2010,22334,21.82222222,0.748928121
1507,6/4/2010,34711,27.67222222,0.714585738
1508,7/2/2010,40775,28.18888889,0.70507554
1509,8/6/2010,24417,31.96111111,0.693980309
1510,9/3/2010,23460,27.68333333,0.6807717
1511,10/1/2010,24176,20.68888889,0.687640176
1512,11/5/2010,14348,14.36111111,0.710358984
1513,12/3/2010,17942,9.627777778,0.715378255
1514,1/7/2011,12987,7.05,0.786176398
1515,2/5/2010,1563.1,4.55,0.679450839
1516,3/5/2010,1706.37,8.427777778,0.693451964
1517,4/2/2010,1353.88,17.37222222,0.718284149
1518,5/7/2010,1135.96,21.82222222,0.748928121
1519,6/4/2010,1000.9,27.67222222,0.714585738
1520,7/2/2010,1140.23,28.18888889,0.70507554
1521,8/6/2010,1052.39,31.96111111,0.693980309
1522,9/3/2010,1022.27,27.68333333,0.6807717
1523,10/1/2010,980.5,20.68888889,0.687640176
1524,11/5/2010,2954.09,14.36111111,0.710358984
1525,12/3/2010,5459.34,9.627777778,0.715378255
1526,1/7/2011,1370.59,7.05,0.786176398
1527,3/19/2010,0,12.51111111,0.718548321
1528,5/7/2010,6,21.82222222,0.748928121
1529,6/11/2010,7,28.55555556,0.704811368
1530,7/2/2010,14,28.18888889,0.70507554
1531,8/13/2010,21,31.69444444,0.7111515
1532,9/10/2010,8.8,26.16111111,0.677601634
1533,10/8/2010,7,17.32777778,0.695565342
1534,12/3/2010,7,9.627777778,0.715378255
1535,1/7/2011,42.2,7.05,0.786176398
1536,2/4/2011,130.2,3.472222222,0.789610637
1537,4/1/2011,132,13.01666667,0.930942751
1538,11/4/2011,237.6,13.07222222,0.880221693
1539,2/5/2010,15787.68,4.55,0.679450839
1540,3/5/2010,10943.14,8.427777778,0.693451964
1541,4/2/2010,12947.7,17.37222222,0.718284149
1542,5/7/2010,28823.35,21.82222222,0.748928121
1543,6/4/2010,15896.68,27.67222222,0.714585738
1544,7/2/2010,9740.64,28.18888889,0.70507554
1545,8/6/2010,9266.96,31.96111111,0.693980309
1546,9/3/2010,8962.88,27.68333333,0.6807717
1547,10/1/2010,9960.31,20.68888889,0.687640176
1548,11/5/2010,10491.69,14.36111111,0.710358984
1549,12/3/2010,9298.73,9.627777778,0.715378255
1550,1/7/2011,6967.12,7.05,0.786176398
1551,2/5/2010,7956.5,4.55,0.679450839
1552,3/5/2010,5525.48,8.427777778,0.693451964
1553,4/2/2010,4869.5,17.37222222,0.718284149
1554,5/7/2010,3739,21.82222222,0.748928121
1555,6/4/2010,3267.04,27.67222222,0.714585738
1556,7/2/2010,3830.05,28.18888889,0.70507554
1557,8/6/2010,3088.88,31.96111111,0.693980309
1558,9/3/2010,4751.44,27.68333333,0.6807717
1559,10/1/2010,3216.86,20.68888889,0.687640176
1560,11/5/2010,3196.76,14.36111111,0.710358984
1561,12/3/2010,4150.04,9.627777778,0.715378255
1562,1/7/2011,4425.94,7.05,0.786176398
1563,2/5/2010,119609.83,4.55,0.679450839
1564,3/5/2010,84174.89,8.427777778,0.693451964
1565,4/2/2010,53523.17,17.37222222,0.718284149
1566,5/7/2010,59209.61,21.82222222,0.748928121
1567,6/4/2010,61127.33,27.67222222,0.714585738
1568,7/2/2010,61550.44,28.18888889,0.70507554
1569,8/6/2010,67967.89,31.96111111,0.693980309
1570,9/3/2010,69176.28,27.68333333,0.6807717
1571,10/1/2010,55586.84,20.68888889,0.687640176
1572,11/5/2010,60029.24,14.36111111,0.710358984
1573,12/3/2010,97295.18,9.627777778,0.715378255
1574,1/7/2011,58501.48,7.05,0.786176398
1575,2/5/2010,22923.63,4.55,0.679450839
1576,3/5/2010,24050.85,8.427777778,0.693451964
1577,4/2/2010,18656.5,17.37222222,0.718284149
1578,5/7/2010,17165.77,21.82222222,0.748928121
1579,6/4/2010,17193.65,27.67222222,0.714585738
1580,7/2/2010,19219.61,28.18888889,0.70507554
1581,8/6/2010,21181.82,31.96111111,0.693980309
1582,9/3/2010,18098.11,27.68333333,0.6807717
1583,10/1/2010,16120.19,20.68888889,0.687640176
1584,11/5/2010,16277.41,14.36111111,0.710358984
1585,12/3/2010,15929.87,9.627777778,0.715378255
1586,1/7/2011,24484.11,7.05,0.786176398
1587,11/25/2011,1431,13.53333333,0.854861164
1588,12/9/2011,204,5.422222222,0.834255735
1589,2/5/2010,12,4.55,0.679450839
1590,3/26/2010,12,10.7,0.721718387
1591,5/7/2010,12,21.82222222,0.748928121
1592,8/12/2011,10,33.1,0.961058379
1593,9/16/2011,10,26.02777778,0.931471096
1594,7/27/2012,6,30.20555556,0.900034607
1595,2/5/2010,48139.99,4.55,0.679450839
1596,3/5/2010,44780.46,8.427777778,0.693451964
1597,4/2/2010,38249.5,17.37222222,0.718284149
1598,5/7/2010,40442.42,21.82222222,0.748928121
1599,6/4/2010,39368.74,27.67222222,0.714585738
1600,7/2/2010,38659.34,28.18888889,0.70507554
1601,8/6/2010,40781.41,31.96111111,0.693980309
1602,9/3/2010,37757.42,27.68333333,0.6807717
1603,10/1/2010,31881.2,20.68888889,0.687640176
1604,11/5/2010,37991.52,14.36111111,0.710358984
1605,12/3/2010,35807.53,9.627777778,0.715378255
1606,1/7/2011,37243.61,7.05,0.786176398
1607,2/5/2010,27416.54,4.55,0.679450839
1608,3/5/2010,25925.08,8.427777778,0.693451964
1609,4/2/2010,26366.24,17.37222222,0.718284149
1610,5/7/2010,26249.99,21.82222222,0.748928121
1611,6/4/2010,27325.07,27.67222222,0.714585738
1612,7/2/2010,28179.57,28.18888889,0.70507554
1613,8/6/2010,27035.41,31.96111111,0.693980309
1614,9/3/2010,26258.43,27.68333333,0.6807717
1615,10/1/2010,25737.8,20.68888889,0.687640176
1616,11/5/2010,25892.67,14.36111111,0.710358984
1617,12/3/2010,23099.19,9.627777778,0.715378255
1618,1/7/2011,23585.74,7.05,0.786176398
1619,2/5/2010,32543.64,4.55,0.679450839
1620,3/5/2010,31887.2,8.427777778,0.693451964
1621,4/2/2010,32613.74,17.37222222,0.718284149
1622,5/7/2010,32977.2,21.82222222,0.748928121
1623,6/4/2010,33969.05,27.67222222,0.714585738
1624,7/2/2010,34041.09,28.18888889,0.70507554
1625,8/6/2010,32317.34,31.96111111,0.693980309
1626,9/3/2010,31517.02,27.68333333,0.6807717
1627,10/1/2010,30572.39,20.68888889,0.687640176
1628,11/5/2010,31223.48,14.36111111,0.710358984
1629,12/3/2010,28776.89,9.627777778,0.715378255
1630,1/7/2011,30530.1,7.05,0.786176398
1631,2/5/2010,21581.79,4.55,0.679450839
1632,3/5/2010,20593.56,8.427777778,0.693451964
1633,4/2/2010,20304.17,17.37222222,0.718284149
1634,5/7/2010,23108.36,21.82222222,0.748928121
1635,6/4/2010,23920.51,27.67222222,0.714585738
1636,7/2/2010,21835.03,28.18888889,0.70507554
1637,8/6/2010,21747.39,31.96111111,0.693980309
1638,9/3/2010,19551.6,27.68333333,0.6807717
1639,10/1/2010,20599.14,20.68888889,0.687640176
1640,11/5/2010,23570.19,14.36111111,0.710358984
1641,12/3/2010,30558.95,9.627777778,0.715378255
1642,1/7/2011,20401.85,7.05,0.786176398
1643,2/5/2010,6263.43,4.55,0.679450839
1644,3/5/2010,6698.9,8.427777778,0.693451964
1645,4/2/2010,7533.09,17.37222222,0.718284149
1646,5/7/2010,6815.29,21.82222222,0.748928121
1647,6/4/2010,5446.3,27.67222222,0.714585738
1648,7/2/2010,5460.61,28.18888889,0.70507554
1649,8/6/2010,6841.4,31.96111111,0.693980309
1650,9/3/2010,5214.5,27.68333333,0.6807717
1651,10/1/2010,4489.48,20.68888889,0.687640176
1652,11/5/2010,4865.67,14.36111111,0.710358984
1653,12/3/2010,4305.21,9.627777778,0.715378255
1654,1/7/2011,6021.64,7.05,0.786176398
1655,2/5/2010,4311.13,4.55,0.679450839
1656,3/5/2010,4369.58,8.427777778,0.693451964
1657,4/2/2010,3850.38,17.37222222,0.718284149
1658,5/7/2010,3704.85,21.82222222,0.748928121
1659,6/4/2010,5498.49,27.67222222,0.714585738
1660,7/2/2010,4871.98,28.18888889,0.70507554
1661,8/6/2010,3798.18,31.96111111,0.693980309
1662,9/3/2010,4064.98,27.68333333,0.6807717
1663,10/1/2010,3732.17,20.68888889,0.687640176
1664,11/5/2010,4265.8,14.36111111,0.710358984
1665,12/3/2010,4404.09,9.627777778,0.715378255
1666,1/7/2011,4236.2,7.05,0.786176398
1667,2/5/2010,36792.81,4.55,0.679450839
1668,3/5/2010,29758.29,8.427777778,0.693451964
1669,4/2/2010,21699.72,17.37222222,0.718284149
1670,5/7/2010,24461.49,21.82222222,0.748928121
1671,6/4/2010,27445.42,27.67222222,0.714585738
1672,7/2/2010,33849.49,28.18888889,0.70507554
1673,8/6/2010,30624.26,31.96111111,0.693980309
1674,9/3/2010,26709.38,27.68333333,0.6807717
1675,10/1/2010,35362.84,20.68888889,0.687640176
1676,11/5/2010,26125.62,14.36111111,0.710358984
1677,12/3/2010,27108.86,9.627777778,0.715378255
1678,1/7/2011,22308.76,7.05,0.786176398
1679,2/5/2010,106222.74,4.55,0.679450839
1680,3/5/2010,97319.46,8.427777778,0.693451964
1681,4/2/2010,100406.58,17.37222222,0.718284149
1682,5/7/2010,94613.84,21.82222222,0.748928121
1683,6/4/2010,90077.68,27.67222222,0.714585738
1684,7/2/2010,98458.62,28.18888889,0.70507554
1685,8/6/2010,99883.25,31.96111111,0.693980309
1686,9/3/2010,97853.43,27.68333333,0.6807717
1687,10/1/2010,90958.11,20.68888889,0.687640176
1688,11/5/2010,95325.15,14.36111111,0.710358984
1689,12/3/2010,86420.68,9.627777778,0.715378255
1690,1/7/2011,97907.89,7.05,0.786176398
1691,2/5/2010,88433.59,4.55,0.679450839
1692,3/5/2010,83098.3,8.427777778,0.693451964
1693,4/2/2010,84609.17,17.37222222,0.718284149
1694,5/7/2010,85224.39,21.82222222,0.748928121
1695,6/4/2010,81920.29,27.67222222,0.714585738
1696,7/2/2010,79072.84,28.18888889,0.70507554
1697,8/6/2010,87675.4,31.96111111,0.693980309
1698,9/3/2010,80432.59,27.68333333,0.6807717
1699,10/1/2010,76509.73,20.68888889,0.687640176
1700,11/5/2010,80115.03,14.36111111,0.710358984
1701,12/3/2010,69061.8,9.627777778,0.715378255
1702,1/7/2011,82980.32,7.05,0.786176398
1703,2/5/2010,178982.89,4.55,0.679450839
1704,3/5/2010,163301.25,8.427777778,0.693451964
1705,4/2/2010,166476.34,17.37222222,0.718284149
1706,5/7/2010,163001.2,21.82222222,0.748928121
